19785,175,169,243,178,91,179,169,180,166,130
19957,175,158,247,179,94,189,167,192,162,145
20100,189,166,235,186,87,176,152,184,155,138
20111,194,167,235,185,86,173,149,184,151,135
20154,222,178,217,177,104,176,111,175,117,128
20164,247,180,198,172,100,180,93,170,94,125
20220,211,168,85,182,222,176,130,183,128,133
20842,96,110,192,242,237,128,259,213,228,226
20938,110,163,256,145,134,153,229,146,235,193
20948,109,165,241,114,137,186,223,148,248,185
20957,104,168,207,93,164,218,219,150,262,170
21045,117,205,136,162,260,163,228,147,221,99
21093,125,208,122,151,261,174,217,144,218,97
21178,134,178,109,167,257,185,201,171,207,124
21268,158,161,122,115,205,234,167,179,211,151
21295,183,161,135,101,162,237,135,173,181,166
21321,227,160,122,99,142,234,95,171,136,167
21342,253,164,122,97,126,234,71,166,102,165
21351,263,164,122,94,121,235,68,165,91,163
21368,270,169,124,93,117,229,62,160,86,161
21398,276,180,136,88,107,224,61,147,73,152
21511,273,200,94,203,158,123,67,149,72,111
21595,263,189,88,196,174,147,81,163,75,119
21752,243,176,78,183,187,172,100,177,98,128
21797,239,169,89,180,194,178,106,184,103,135
22115,216,166,108,220,220,136,143,183,110,143
22129,205,155,125,231,217,127,157,187,120,155
22151,187,145,131,234,227,133,175,199,135,167
22189,150,126,151,243,238,135,211,215,171,192
22218,123,116,204,243,215,124,243,209,198,220
22231,121,125,243,193,163,146,233,187,207,228
22235,123,124,260,171,130,160,224,183,213,227
22383,77,125,242,116,169,234,256,197,270,214
22501,64,140,235,107,198,241,277,186,279,190
22628,93,170,214,92,223,229,261,159,255,158
22671,121,156,160,108,249,206,239,159,206,192
22704,126,135,150,127,251,198,232,177,203,216
22728,130,137,163,116,239,214,231,177,193,211
22875,155,137,149,114,234,218,211,180,168,209
22903,166,137,150,108,226,222,200,187,153,209
22959,196,129,110,127,231,207,157,187,131,220
23080,168,134,108,213,213,116,158,187,192,212
23255,116,168,178,233,178,92,208,159,245,163
23273,113,166,138,201,228,105,219,150,245,182
23318,138,159,151,105,245,206,223,155,189,188
23353,155,173,203,94,191,232,213,160,164,152
23395,211,173,129,97,208,205,146,145,109,172
23446,206,134,86,152,227,171,133,179,133,220
23505,205,110,83,178,218,167,129,202,144,241
23670,250,105,84,153,188,202,89,209,98,244
23744,279,140,111,118,129,208,61,173,64,208
23763,279,155,129,111,116,201,59,158,62,192
23794,274,178,154,106,94,186,69,133,69,171
23861,244,193,195,121,80,154,100,115,94,157
24005,215,188,224,149,92,132,137,123,121,165
24972,89,129,229,114,205,241,268,196,235,208
25022,110,134,227,113,197,244,255,196,219,199
25064,126,143,213,107,198,241,241,187,212,182
25084,140,144,195,104,209,235,229,182,178,191
25133,164,134,166,108,213,231,202,184,154,206
25154,169,140,196,109,184,243,201,192,145,189
25320,190,188,239,154,94,187,153,158,146,114
25329,191,190,239,154,94,188,155,160,145,114
25548,169,167,228,212,96,145,162,179,189,140
25617,182,167,137,229,161,92,140,159,160,164
25641,204,172,160,232,122,101,112,166,159,147
25665,226,175,189,215,88,135,99,176,127,134
25683,243,171,204,179,90,177,97,182,98,134
25698,258,167,182,150,101,207,87,181,75,139
25737,284,169,126,104,118,233,63,169,57,153
26204,102,183,187,223,239,109,254,162,223,132
26277,96,184,173,212,249,130,256,165,232,129
26392,98,182,152,189,253,159,247,172,240,123
26671,116,204,129,155,260,174,225,149,225,101
26814,128,164,115,174,250,188,207,188,221,139
27181,68,160,215,237,203,108,264,179,288,160
27245,93,147,215,237,167,125,237,197,270,167
27274,105,141,213,236,154,132,221,204,257,174
27402,132,145,226,224,114,142,199,207,230,167
27596,162,164,238,209,98,151,173,186,195,142
27695,167,183,239,188,93,153,171,160,181,121
27871,172,159,242,196,92,170,165,193,175,147
27929,181,176,245,177,90,175,161,171,163,126
27983,180,191,242,170,91,167,161,157,164,110
28038,181,200,243,160,91,173,159,146,158,102
28090,180,189,244,168,92,174,160,158,160,113
28490,183,173,244,177,89,178,163,179,159,131
28583,182,167,244,177,90,181,160,183,158,136
28720,184,153,243,184,93,187,160,198,156,150
28800,180,157,242,183,90,187,162,194,157,150
29117,188,163,240,181,91,184,156,189,153,142
29134,188,171,236,180,85,175,151,175,154,129
29195,204,181,232,182,89,168,130,167,138,121
29240,254,185,201,174,100,172,80,165,87,118
29247,268,185,173,170,112,174,69,167,74,121
29260,279,179,155,169,128,177,61,174,59,127
29271,274,175,124,174,153,177,69,181,70,132
29351,270,166,161,172,113,185,77,187,73,140
29544,233,167,80,178,207,184,110,187,108,136
29616,197,153,87,184,233,186,148,199,145,149
29625,192,150,89,187,234,189,149,204,146,156
29660,187,124,92,197,240,197,157,229,152,184
29690,179,97,95,208,245,203,166,248,161,213
29775,169,86,100,216,249,200,177,252,170,226
29892,163,90,101,214,249,200,181,251,174,217
29908,161,71,102,221,253,202,185,266,179,242
29929,158,60,100,219,251,200,185,268,185,268
29975,157,67,103,216,248,192,184,257,191,271
29998,155,69,102,213,251,188,184,251,192,269
30016,155,77,100,207,250,178,182,237,190,262
30040,165,107,95,192,243,157,172,205,186,238
30056,173,140,94,178,238,141,164,171,179,218
30078,183,178,90,162,233,124,155,130,160,157
30110,191,210,86,151,232,112,147,101,154,131
30150,198,248,85,139,231,101,143,73,146,104
30181,197,263,84,143,233,107,147,78,147,69
30212,192,251,91,150,237,129,156,96,150,68
30237,186,236,93,159,242,136,160,117,154,75
30258,179,198,96,176,246,158,166,153,160,102
30287,171,151,98,193,247,178,174,202,167,151
30449,172,172,97,182,244,174,170,176,168,130
30550,160,84,105,221,255,195,187,254,175,229
30591,244,88,92,158,168,221,85,233,112,257
30600,261,104,99,147,144,213,69,211,92,243
30613,274,139,131,138,110,183,59,170,71,215
30624,274,161,160,141,111,153,71,143,69,193
30653,204,200,215,184,128,94,160,119,118,144
30663,174,199,215,200,153,85,190,127,142,140
30694,116,174,205,231,218,93,245,159,204,150
30717,89,147,183,240,248,119,264,193,241,169
30893,159,66,136,200,182,217,161,267,210,264
30941,169,65,147,186,162,199,149,262,203,265
30966,168,68,157,182,155,210,151,264,202,264
31003,158,71,177,179,142,225,160,258,213,260
31072,112,80,215,168,146,241,209,253,249,242
31141,66,149,242,140,187,228,275,199,274,161
31207,100,209,236,114,193,200,261,139,228,104
31242,97,216,232,139,183,172,264,132,233,91
31256,95,220,248,160,169,156,259,130,241,88
31349,95,232,258,173,154,127,252,115,241,80
31429,88,215,257,176,166,136,259,135,254,93
31474,77,192,249,191,172,146,266,159,268,115
31507,74,172,239,198,177,156,267,179,273,133
31566,65,168,231,199,194,161,274,183,285,134
31595,62,168,226,199,203,162,280,184,286,138
31623,62,168,213,194,214,162,279,184,286,138
31662,61,169,201,195,225,165,277,186,282,137
31717,73,169,177,194,236,166,268,187,270,137
31758,83,174,168,193,251,162,261,178,257,131
31848,103,179,153,193,257,156,244,175,235,126
31971,115,171,150,211,255,141,235,179,216,136
31984,119,169,173,229,243,115,243,175,205,146
31994,118,168,200,237,223,98,243,167,208,161
32044,92,170,213,233,218,97,264,163,229,159
32073,85,170,209,234,232,101,270,169,242,154
32197,66,163,206,234,208,97,264,169,283,163
32207,81,161,198,236,195,100,248,170,275,166
32215,94,160,192,235,189,97,235,166,269,166
32228,115,168,182,237,176,94,211,166,253,164
32235,129,164,174,234,166,94,196,166,238,163
32244,149,165,167,235,158,96,178,165,223,163
32257,167,165,160,233,150,95,153,166,202,161
32273,173,168,159,236,144,93,151,164,193,157
32298,176,174,205,226,106,120,152,172,188,139
32542,185,159,240,151,107,212,169,187,143,148
32549,187,156,227,128,127,229,174,190,134,156
32558,185,156,209,108,153,239,179,185,129,167
32612,169,153,207,108,171,241,198,185,145,176
32627,158,150,213,111,175,240,209,185,159,177
32645,137,148,223,110,183,240,232,190,209,179
32666,109,142,231,110,191,239,252,192,230,181
32695,73,145,234,106,201,242,277,185,253,182
32716,59,155,223,101,205,236,274,171,281,176
32734,65,163,209,92,204,233,256,166,278,166
32756,96,172,180,97,194,231,221,160,269,155
32766,108,172,171,96,189,231,209,160,251,155
32798,143,176,157,92,172,232,177,157,227,153
32810,164,169,151,94,168,233,161,159,212,153
32820,171,171,146,94,163,228,151,158,200,151
