36429,285,163,126,119,124,231,64,181,55,151
36455,283,165,122,110,124,232,61,177,56,152
36463,281,164,122,93,121,230,62,159,62,168
36468,282,167,128,103,121,199,62,147,57,179
36478,284,170,133,132,112,159,66,138,57,180
36481,283,171,138,140,111,148,65,135,53,182
36487,283,173,129,159,125,125,71,132,53,178
36493,283,179,127,173,130,111,69,131,52,171
36530,242,225,145,180,166,84,121,99,77,114
36550,209,227,136,194,206,90,157,112,108,96
36574,180,202,107,192,243,134,176,150,151,105
36581,176,186,100,188,247,152,172,162,158,112
36585,174,182,97,181,247,161,171,167,163,119
36598,177,155,92,166,240,195,160,190,171,139
36618,193,146,95,136,204,233,133,202,165,171
36631,209,139,110,121,172,243,112,200,155,183
36642,221,139,123,109,145,241,103,189,142,191
36656,236,149,153,104,109,223,93,172,126,193
36672,249,166,166,101,91,206,84,148,108,177
36702,261,199,169,87,86,195,79,121,86,140
36730,276,201,139,97,105,213,65,140,72,119
36767,280,182,123,143,116,200,62,170,62,123
36770,282,177,128,157,119,194,60,176,59,126
36778,282,169,129,164,126,194,63,183,59,134
36824,282,168,133,172,133,184,63,184,60,136
36872,281,168,136,184,136,176,65,185,61,138
36877,281,165,112,200,137,160,69,186,55,139
36898,277,161,118,233,138,122,70,184,49,153
37008,262,164,118,233,164,117,94,178,61,150
37022,257,163,158,228,136,92,105,161,67,172
37035,251,166,173,216,125,95,108,151,70,176
37088,231,181,115,223,201,112,127,163,91,132
37100,227,185,85,193,212,153,120,167,112,119
37106,225,187,84,173,218,172,117,166,119,118
37109,224,185,78,166,217,180,114,166,123,116
37115,220,184,83,151,210,192,113,166,129,119
37135,220,176,84,148,203,203,110,174,130,129
37180,226,157,81,160,205,207,109,193,119,147
37258,228,153,82,172,211,198,113,202,116,153
37295,224,166,80,175,212,190,114,190,118,139
37402,226,163,124,97,141,234,98,167,133,165
37442,240,170,119,97,134,233,86,163,118,155
37464,245,173,108,104,143,231,86,166,111,145
37500,250,178,89,132,167,214,82,171,104,130
37536,255,175,83,165,176,191,87,180,87,129
37552,254,173,82,176,181,181,89,181,87,132
37622,252,170,92,202,190,155,99,183,81,136
37696,228,158,126,234,198,121,136,183,94,154
37717,217,157,125,233,207,124,143,188,103,156
37739,207,154,124,233,217,127,152,191,112,159
37753,200,153,123,231,223,127,158,194,120,160
37786,184,147,122,229,233,135,174,197,135,162
37846,161,138,126,230,246,147,196,209,175,177
37867,153,136,128,230,251,149,204,213,173,174
37988,112,147,176,242,244,119,244,193,213,173
38009,104,151,177,238,245,119,250,190,221,167
38047,90,156,179,234,249,123,262,189,240,159
38133,68,163,191,222,245,138,273,185,266,145
38220,63,172,208,215,230,139,280,179,278,136
38276,60,175,218,212,219,137,281,176,280,133
38356,60,178,234,212,201,133,277,170,283,128
38527,87,184,240,218,157,122,245,166,267,128
38609,116,183,227,221,136,113,215,161,246,129
38656,137,185,220,219,122,114,191,156,226,127
38668,143,187,222,216,115,115,185,154,219,124
38699,153,186,228,209,106,127,176,157,206,119
38776,170,180,241,193,92,155,168,167,182,122
38804,172,175,239,193,92,157,167,174,179,128
38858,175,170,243,186,90,169,166,178,171,130
39143,175,175,246,181,93,175,169,178,168,129
39250,176,178,247,172,93,178,168,170,166,126
39578,175,173,247,175,93,181,171,177,166,130
39658,174,170,246,178,94,180,169,179,168,132
39758,173,166,243,183,93,176,168,185,169,136
39966,175,160,247,179,94,187,168,190,166,144
40083,174,160,246,179,93,187,170,193,166,145
40231,172,165,244,187,92,175,167,189,170,139
40649,178,171,244,178,92,177,165,180,164,133
40685,181,164,242,181,91,182,162,186,160,139
40715,184,163,241,181,91,185,160,188,156,141
40752,194,166,236,179,89,182,152,185,147,138
40762,196,169,236,176,87,181,147,180,145,133
40771,201,174,234,177,86,180,141,177,139,131
40779,207,175,237,174,78,179,131,175,132,129
40797,249,181,191,168,84,183,93,170,92,123
40802,270,179,162,161,96,188,72,171,69,124
40805,280,176,143,161,107,193,64,177,60,131
40808,283,175,122,160,125,193,62,181,58,131
40811,278,168,116,165,146,196,69,186,63,138
40830,222,154,85,182,216,190,120,199,119,150
40845,204,161,86,180,229,186,138,193,139,142
40877,186,168,91,178,237,181,154,182,153,133
